Hechos_Id,Número De Victimas,Fecha,Año,Mes,Dia,Día Semana,Estación,Hora,Franja Horaria,Lugar Del Hecho,Tipo De Calle,Calle,Cruce,Comuna,Barrio,Participantes,Víctima,Acusado,Rol,Sexo,Edad,Rango Etario
2017-0157,1,2017-12-17,2017,Diciembre,17,Domingo,Verano,09:02:00,9,AV. GRAL. PAZ Y HUMAITA,GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 9,Liniers,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,MASCULINO,53,41-60
2017-0158,1,2017-12-18,2017,Diciembre,18,Lunes,Verano,21:30:00,21,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,GRAL PAZ,GUALEGUAYCHU,True,Comuna 11,Villa Devoto,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,32,26-40
2017-0159,1,2017-12-20,2017,Diciembre,20,Miércoles,Verano,04:31:27,4,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,True,Comuna 1,Constitucion,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,27,26-40
2017-0160,1,2017-12-22,2017,Diciembre,22,Viernes,Verano,13:15:00,13,AV. NAZCA 365,AVENIDA,NAZCA AV.,False,Comuna 7,Flores,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,30,26-40
2017-0161,1,2017-12-26,2017,Diciembre,26,Martes,Verano,15:30:00,15,AV. EVA PERON 5249,AVENIDA,"PERON, EVA AV.",False,Comuna 9,Mataderos,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,30,26-40
2018-0001,1,2018-01-01,2018,Enero,1,Lunes,Verano,22:50:00,22,San Juan Av. Y Rincón,AVENIDA,SAN JUAN AV.,True,Comuna 3,San Cristobal,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,83,61+
2018-0002,1,2018-01-03,2018,Enero,3,Miércoles,Verano,16:40:00,16,Peru 937,CALLE,PERU,False,Comuna 1,San Telmo,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,FEMENINO,26,26-40
2018-0003,1,2018-01-05,2018,Enero,5,Viernes,Verano,10:12:00,10,"Pueyrredon, Honorio, Dr. Av. y Galicia",AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",True,Comuna 15,Villa Crespo,MULTIPLE,PEATON,MULTIPLE,PEATON,FEMENINO,58,41-60
2018-0004,1,2018-01-09,2018,Enero,9,Martes,Verano,09:40:00,9,Del Libertador Av. y Manzanares,AVENIDA,DEL LIBERTADOR AV.,True,Comuna 13,Nuñez,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,39,26-40
2018-0005,1,2018-01-09,2018,Enero,9,Martes,Verano,22:30:00,22,Paseo Colon Av. 1019,AVENIDA,PASEO COLON AV.,False,Comuna 1,San Telmo,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,54,41-60
2018-0006,1,2018-01-10,2018,Enero,10,Miércoles,Verano,21:15:00,21,Valle y Barco Centenera Del,CALLE,VALLE,True,Comuna 6,Caballito,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,FEMENINO,45,41-60
2018-0007,1,2018-01-11,2018,Enero,11,Jueves,Verano,02:30:00,2,AU Perito Moreno  KM 0.6,AUTOPISTA,AUTOPISTA PERITO MORENO,False,Comuna 9,Liniers,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,46,41-60
2018-0008,1,2018-01-12,2018,Enero,12,Viernes,Verano,17:50:00,17,"Huergo, Ing. Av. e Independencia Av.",AVENIDA,"HUERGO, ING. AV.",True,Comuna 1,San Telmo,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,32,26-40
2018-0009,1,2018-01-14,2018,Enero,14,Domingo,Verano,02:00:00,2,"Pilcomayo y Brown, Alte. Av.",AVENIDA,PILCOMAYO,True,Comuna 4,Boca,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,19,19-25
2018-0010,1,2018-01-18,2018,Enero,18,Jueves,Verano,05:10:00,5,"Cervantes y Belaustegui, Luis, Dr.",CALLE,CERVANTES,True,Comuna 10,Velez Sarsfield,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,40,41-60
2018-0011,1,2018-01-19,2018,Enero,19,Viernes,Verano,10:30:00,10,Callao y Vte. Lopez,AVENIDA,CALLAO AV.,True,Comuna 2,Recoleta,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,84,61+
2018-0012,1,2018-01-26,2018,Enero,26,Viernes,Verano,13:30:00,13,"Oliden y Chilavert, Martiniano, Coronel",CALLE,OLIDEN,True,Comuna 8,Villa Lugano,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,20,19-25
2018-0013,1,2018-01-28,2018,Enero,28,Domingo,Verano,08:15:00,8,Congreso Av. y Galvan,AVENIDA,CONGRESO AV.,True,Comuna 12,Villa Urquiza,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,44,41-60
2018-0014,1,2018-01-31,2018,Enero,31,Miércoles,Verano,20:00:00,20,"Moreno, Perito Av. y Rivera Indarte",AVENIDA,"MORENO, PERITO AV.",True,Comuna 7,Flores,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,60,61+
2018-0015,2,2018-02-06,2018,Febrero,6,Martes,Verano,01:00:00,1,Australia Av. 2800,AVENIDA,AUSTRALIA AV.,False,Comuna 4,Barracas,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,28,26-40
2018-0015,2,2018-02-06,2018,Febrero,6,Martes,Verano,01:00:00,1,Australia Av. 2800,AVENIDA,AUSTRALIA AV.,False,Comuna 4,Barracas,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,19,19-25
2018-0016,1,2018-02-15,2018,Febrero,15,Jueves,Verano,10:15:00,10,"Del Libertador Av. y Ramos Mejia, Jose Maria, Dr. Av.",AVENIDA,DEL LIBERTADOR AV.,True,Comuna 1,Retiro,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,31,26-40
2018-0017,1,2018-02-17,2018,Febrero,17,Sábado,Verano,04:15:00,4,San Pedrito Av. y Rivadavia Av.,AVENIDA,SAN PEDRITO AV.,True,Comuna 7,Flores,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,35,26-40
2018-0018,1,2018-02-17,2018,Febrero,17,Sábado,Verano,07:15:00,7,"Isabel La Catolica y Salvadores, Cnel.",CALLE,ISABEL LA CATOLICA,True,Comuna 4,Barracas,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,26,26-40
2018-0019,1,2018-02-17,2018,Febrero,17,Sábado,Verano,12:30:00,12,Las Heras General Av. y Callao Av.,AVENIDA,LAS HERAS GENERAL AV.,True,Comuna 2,Recoleta,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,80,61+
2018-0020,1,2018-02-19,2018,Febrero,19,Lunes,Verano,22:00:00,22,Fernandez de la Cruz Subida AU Héctor J. Cámpora,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,False,Comuna 8,Villa Soldati,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,26,26-40
2018-0021,1,2018-02-22,2018,Febrero,22,Jueves,Verano,10:45:00,10,AMANCIO ALCORTA Y ZAVALETA,AVENIDA,"ALCORTA, AMANCIO AV.",True,Comuna 4,Parque Patricios,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,62,61+
2018-0022,1,2018-02-24,2018,Febrero,24,Sábado,Verano,00:00:00,0,"Montes De Oca, Manuel y Olavarria",AVENIDA,"MONTES DE OCA, MANUEL AV.",True,Comuna 4,Barracas,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,28,26-40
2018-0023,1,2018-02-24,2018,Febrero,24,Sábado,Verano,06:00:00,6,Barco Centenera Del y Rosario,CALLE,BARCO CENTENERA DEL,True,Comuna 6,Caballito,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,28,26-40
2018-0024,1,2018-02-28,2018,Febrero,28,Miércoles,Verano,23:00:00,23,Alvarez Thomas Av. y Donado,AVENIDA,ALVAREZ THOMAS AV.,True,Comuna 15,Villa Ortuzar,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,70,61+
2018-0025,1,2018-03-04,2018,Marzo,4,Domingo,Otoño,22:30:00,22,Av. Avellaneda y Av. Boyacá,AVENIDA,AVELLANEDA AV.,True,Comuna 7,Flores,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,70,61+
2018-0026,2,2018-03-09,2018,Marzo,9,Viernes,Otoño,04:45:00,4,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",True,Comuna 4,Nueva Pompeya,MOVIL-CARGAS,MOVIL,CARGAS,CONDUCTOR,MASCULINO,24,19-25
2018-0026,2,2018-03-09,2018,Marzo,9,Viernes,Otoño,04:45:00,4,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",True,Comuna 4,Nueva Pompeya,MOVIL-CARGAS,MOVIL,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,30,26-40
2018-0027,1,2018-03-11,2018,Marzo,11,Domingo,Otoño,23:00:00,23,Castro y Rondeau,CALLE,CASTRO,True,Comuna 5,Boedo,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,74,61+
2018-0028,1,2018-03-13,2018,Marzo,13,Martes,Otoño,15:45:00,15,"Bilbao, Francisco Av. y Azul",AVENIDA,"BILBAO, FRANCISCO AV.",True,Comuna 9,Parque Avellaneda,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,71,61+
2018-0029,1,2018-03-15,2018,Marzo,15,Jueves,Otoño,18:00:00,18,Nazca Av. y Gaona Av.,AVENIDA,NAZCA AV.,True,Comuna 11,Flores,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,26,26-40
2018-0030,1,2018-03-20,2018,Marzo,20,Martes,Otoño,01:30:00,1,Plaza y Alvarez Thomas Av.,AVENIDA,PLAZA,True,Comuna 15,Villa Ortuzar,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,24,19-25
2018-0031,1,2018-03-28,2018,Marzo,28,Miércoles,Otoño,10:15:00,10,"Gaona Av. y Artigas, Jose Gervasio, Gral.",AVENIDA,GAONA AV.,True,Comuna 11,Villa Gral. Mitre,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,31,26-40
2018-0032,1,2018-04-02,2018,Abril,2,Lunes,Otoño,13:00:00,13,Cabildo Av. y Aguilar,AVENIDA,CABILDO AV.,True,Comuna 13,Colegiales,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,70,61+
2018-0033,1,2018-04-07,2018,Abril,7,Sábado,Otoño,07:30:00,7,Camarones y Lope De Vega Av.,AVENIDA,CAMARONES,True,Comuna 10,Velez Sarsfield,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,42,41-60
2018-0034,1,2018-04-11,2018,Abril,11,Miércoles,Otoño,18:15:00,18,Santa Fe Av. 2320,AVENIDA,SANTA FE AV.,False,Comuna 2,Recoleta,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,24,19-25
2018-0035,1,2018-04-12,2018,Abril,12,Jueves,Otoño,16:45:00,16,Av. Rivadavia 6950,AVENIDA,RIVADAVIA AV.,False,Comuna 7,Flores,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,39,26-40
2018-0036,1,2018-04-13,2018,Abril,13,Viernes,Otoño,23:15:00,23,Av. San Martín y Argerich,AVENIDA,SAN MARTIN AV.,True,Comuna 15,Agronomia,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,37,26-40
2018-0037,1,2018-04-18,2018,Abril,18,Miércoles,Otoño,18:45:00,18,"Cordoba Av. y Uriburu Jose E., Pres.",AVENIDA,CORDOBA AV.,True,Comuna 2,Balvanera,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,84,61+
2018-0038,2,2018-04-20,2018,Abril,20,Viernes,Otoño,17:10:00,17,AV. RIVADAVIA 1571,AVENIDA,RIVADAVIA AV.,False,Comuna 1,San Nicolas,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,59,41-60
2018-0038,2,2018-04-20,2018,Abril,20,Viernes,Otoño,17:10:00,17,AV. RIVADAVIA 1571,AVENIDA,RIVADAVIA AV.,False,Comuna 1,San Nicolas,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,61,61+
2018-0039,1,2018-04-21,2018,Abril,21,Sábado,Otoño,22:15:00,22,AUTOPISTA LUGONES KM 4.7,AUTOPISTA,"LUGONES, LEOPOLDO AV.",False,Comuna 14,Belgrano,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,37,26-40
2018-0040,1,2018-04-27,2018,Abril,27,Viernes,Otoño,11:00:00,11,Ramon Freire y Virrey Olaguer y Feliu,CALLE,"FREIRE, RAMON, CAP. GRAL.",True,Comuna 13,Colegiales,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,43,41-60
2018-0041,1,2018-04-27,2018,Abril,27,Viernes,Otoño,13:30:00,13,"La Plata Av. y Fernandez De La Cruz, F., Gral. Av.",AVENIDA,LA PLATA AV.,True,Comuna 4,Nueva Pompeya,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,78,61+
2018-0042,1,2018-04-27,2018,Abril,27,Viernes,Otoño,18:43:00,18,BRANDSEN y PERDRIEL,CALLE,BRANDSEN,True,Comuna 4,Barracas,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,23,19-25
2018-0043,1,2018-04-28,2018,Abril,28,Sábado,Otoño,06:30:00,6,"Vilardebo, Teodoro y Alvarez Jonte Av.",AVENIDA,"VILARDEBO, TEODORO",True,Comuna 11,Villa Santa Rita,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,25,26-40
2018-0044,1,2018-04-28,2018,Abril,28,Sábado,Otoño,09:00:00,9,Alberti e Independencia Av.,AVENIDA,ALBERTI,True,Comuna 3,San Cristobal,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,50,41-60
2018-0045,1,2018-04-30,2018,Abril,30,Lunes,Otoño,07:00:00,7,Alvarez Thomas Av. 879,AVENIDA,ALVAREZ THOMAS AV.,False,Comuna 13,Colegiales,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,60,61+
2018-0046,1,2018-05-02,2018,Mayo,2,Miércoles,Otoño,03:15:00,3,Av. Gral. Paz y Av. Rivadavia,GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 9,Liniers,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,11,0-18
2018-0047,1,2018-05-08,2018,Mayo,8,Martes,Otoño,19:00:00,19,Av. Corrientes y Av. Dorrego,AVENIDA,CORRIENTES AV.,True,Comuna 15,Chacarita,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,82,61+
2018-0048,1,2018-05-09,2018,Mayo,9,Miércoles,Otoño,10:30:00,10,Rivadavia Av. y Pedernera,AVENIDA,RIVADAVIA AV.,True,Comuna 7,Flores,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,57,41-60
2018-0049,1,2018-05-11,2018,Mayo,11,Viernes,Otoño,19:15:00,19,Quesada 2300,CALLE,QUESADA,False,Comuna 13,Nuñez,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,40,41-60
2018-0050,1,2018-05-14,2018,Mayo,14,Lunes,Otoño,18:45:00,18,Cabildo Av. y Juramento Av.,AVENIDA,CABILDO AV.,True,Comuna 13,Belgrano,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,47,41-60
2018-0051,1,2018-05-15,2018,Mayo,15,Martes,Otoño,21:15:00,21,"California y Carbonari, Francisco, Cmte.",CALLE,CALIFORNIA,True,Comuna 4,Boca,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,57,41-60
2018-0052,1,2018-05-18,2018,Mayo,18,Viernes,Otoño,20:30:00,20,"Carril, Salvador Maria Del Av. y Nazca",AVENIDA,"CARRIL, SALVADOR MARIA DEL AV.",True,Comuna 15,Villa Pueyrredon,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,78,61+
2018-0053,1,2018-05-20,2018,Mayo,20,Domingo,Otoño,02:30:00,2,San Luis y Aguero,CALLE,SAN LUIS,True,Comuna 3,Balvanera,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,43,41-60
2018-0054,1,2018-05-22,2018,Mayo,22,Martes,Otoño,11:15:00,11,Lugones 2430,CALLE,LUGONES,False,Comuna 12,Villa Urquiza,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,FEMENINO,86,61+
2018-0055,1,2018-05-29,2018,Mayo,29,Martes,Otoño,07:30:00,7,Independencia Av. y Jujuy Av.,AVENIDA,INDEPENDENCIA AV.,True,Comuna 3,San Cristobal,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,21,19-25
2018-0056,1,2018-06-02,2018,Junio,2,Sábado,Invierno,13:00:00,13,Av. Rivadavia 11050,AVENIDA,RIVADAVIA AV.,False,Comuna 9,Liniers,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,69,61+
2018-0057,1,2018-06-03,2018,Junio,3,Domingo,Invierno,03:30:00,3,Combate De Los Pozos y Humberto 1°,CALLE,COMBATE DE LOS POZOS,True,Comuna 3,San Cristobal,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,33,26-40
2018-0058,1,2018-06-03,2018,Junio,3,Domingo,Invierno,06:30:00,6,Cordoba Av. y Thames,AVENIDA,CORDOBA AV.,True,Comuna 15,Villa Crespo,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,26,26-40
2018-0059,1,2018-06-08,2018,Junio,8,Viernes,Invierno,06:20:00,6,"Garay, Juan De Av. y Sanchez De Loria",AVENIDA,"GARAY, JUAN DE AV.",True,Comuna 5,Boedo,MOTO-MOVIL,MOTO,OTRO,CONDUCTOR,MASCULINO,54,41-60
2018-0060,1,2018-06-08,2018,Junio,8,Viernes,Invierno,12:50:00,12,"Lavalle y Alem, Leandro N. Av.",AVENIDA,LAVALLE,True,Comuna 1,San Nicolas,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,51,41-60
2018-0061,1,2018-06-10,2018,Junio,10,Domingo,Invierno,11:15:00,11,Estados Unidos y Pichincha,CALLE,ESTADOS UNIDOS,True,Comuna 3,San Cristobal,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,51,41-60
2018-0062,1,2018-06-14,2018,Junio,14,Jueves,Invierno,01:00:00,1,Rosario y Barco Centenera Del,CALLE,ROSARIO,True,Comuna 6,Caballito,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,32,26-40
2018-0063,1,2018-06-16,2018,Junio,16,Sábado,Invierno,21:15:00,21,Av. Leandro N. Alem y Viamonte,AVENIDA,"ALEM, LEANDRO N. AV.",True,Comuna 1,San Nicolas,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,28,26-40
2018-0064,1,2018-06-25,2018,Junio,25,Lunes,Invierno,01:15:00,1,Varela Av. y Primera Junta,AVENIDA,VARELA AV.,True,Comuna 7,Flores,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,30,26-40
2018-0065,1,2018-06-26,2018,Junio,26,Martes,Invierno,17:30:00,17,"Pellegrini, Carlos y Juncal",CALLE,"PELLEGRINI, CARLOS",True,Comuna 1,Retiro,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,35,26-40
2018-0066,1,2018-06-28,2018,Junio,28,Jueves,Invierno,11:00:00,11,Av. Corrientes y Av. Federico Lacroze,AVENIDA,CORRIENTES AV.,True,Comuna 15,Chacarita,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,73,61+
2018-0067,1,2018-06-29,2018,Junio,29,Viernes,Invierno,16:15:00,16,"Montes De Oca, Manuel y Finochietto Enrique Dr.",AVENIDA,"MONTES DE OCA, MANUEL AV.",True,Comuna 4,Barracas,PASAJEROS-AUTO,PASAJEROS,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,81,61+
2018-0068,1,2018-07-01,2018,Julio,1,Domingo,Invierno,09:00:00,9,"Carabobo Av. y Alberdi, Juan Bautista Av.",AVENIDA,CARABOBO AV.,True,Comuna 7,Flores,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,21,19-25
2018-0069,1,2018-07-04,2018,Julio,4,Miércoles,Invierno,21:45:00,21,"Córdoba Av. 2215

",AVENIDA,CORDOBA AV.,False,Comuna 2,Recoleta,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,20,19-25
2018-0070,1,2018-07-07,2018,Julio,7,Sábado,Invierno,15:45:00,15,"Estados Unidos y Urquiza, Gral.",CALLE,ESTADOS UNIDOS,True,Comuna 3,San Cristobal,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,33,26-40
2018-0071,1,2018-07-10,2018,Julio,10,Martes,Invierno,17:50:00,17,Moreno y Av. Huergo,AVENIDA,MORENO,True,Comuna 1,Monserrat,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,61,61+
2018-0072,1,2018-07-11,2018,Julio,11,Miércoles,Invierno,13:15:00,13,"AU Dellepiane kilometro 0.0, altura calle Montiel, sentido hacia el Centro Porteño",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,False,Comuna 8,Villa Lugano,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,27,26-40
2018-0073,1,2018-07-11,2018,Julio,11,Miércoles,Invierno,15:45:00,15,"Iriarte, Gral. Av. 3400",AVENIDA,"IRIARTE, GRAL. AV.",False,Comuna 4,Barracas,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,67,61+
2018-0074,1,2018-07-14,2018,Julio,14,Sábado,Invierno,06:04:00,6,AV. JUAN B. ALBERDI 2968,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",False,Comuna 7,Flores,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,25,26-40
2018-0075,1,2018-07-15,2018,Julio,15,Domingo,Invierno,07:30:00,7,Del Libertador Av. y Ortiz De Ocampo,AVENIDA,DEL LIBERTADOR AV.,True,Comuna 14,Palermo,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,23,19-25
2018-0076,1,2018-07-16,2018,Julio,16,Lunes,Invierno,09:30:00,9,"Chavez, Jorge y Paz, Gral. Av.",CALLE,"CHAVEZ, JORGE",True,Comuna 9,Liniers,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,73,61+
2018-0077,1,2018-07-16,2018,Julio,16,Lunes,Invierno,23:15:00,23,"Urquiza, Gral. y Estados Unidos",CALLE,"URQUIZA, GRAL.",True,Comuna 3,San Cristobal,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,58,41-60
2018-0078,1,2018-07-21,2018,Julio,21,Sábado,Invierno,06:15:00,6,Paraguay y Sánchez De Bustamante,CALLE,PARAGUAY,True,Comuna 2,Recoleta,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,27,26-40
2018-0079,1,2018-07-23,2018,Julio,23,Lunes,Invierno,07:15:00,7,"De Los Corrales Av. y Paz, Gral. Av.",GRAL PAZ,DE LOS CORRALES AV.,True,Comuna 0,Límite o Afueras,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,81,61+
2018-0080,1,2018-07-25,2018,Julio,25,Miércoles,Invierno,22:22:00,22,"Alberdi, Juan Bautista Av. y Carhue",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",True,Comuna 9,Mataderos,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,26,26-40
2018-0081,1,2018-07-29,2018,Julio,29,Domingo,Invierno,06:30:00,6,Castañares Av. y Rivera Indarte Av.,AVENIDA,CASTANARES AV.,True,Comuna 7,Flores,MULTIPLE,PEATON,MULTIPLE,PEATON,MASCULINO,35,26-40
2018-0082,1,2018-08-01,2018,Agosto,1,Miércoles,Invierno,15:53:00,15,"Larrazabal y Garzon, Eugenio, Gral. Av.",AVENIDA,LARRAZABAL,True,Comuna 9,Mataderos,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,17,0-18
2018-0083,1,2018-08-02,2018,Agosto,2,Jueves,Invierno,05:20:00,5,"Paz, Gral. Av. y Fernandez De La Cruz, F., Gral. Av.",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 8,Villa Riachuelo,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,16,0-18
2018-0084,1,2018-08-03,2018,Agosto,3,Viernes,Invierno,07:25:00,7,Av. Alicia Moreau de Justo y Cochabamba,AVENIDA,"MOREAU DE JUSTO, ALICIA AV.",True,Comuna 1,Puerto Madero,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,45,41-60
2018-0085,2,2018-08-03,2018,Agosto,3,Viernes,Invierno,18:16:00,18,"Entre Rios Av. y Garay, Juan De Av.",AVENIDA,ENTRE RIOS AV.,True,Comuna 3,Constitucion,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,22,19-25
2018-0085,2,2018-08-03,2018,Agosto,3,Viernes,Invierno,18:16:00,18,"Entre Rios Av. y Garay, Juan De Av.",AVENIDA,ENTRE RIOS AV.,True,Comuna 3,Constitucion,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,30,26-40
2018-0086,1,2018-08-10,2018,Agosto,10,Viernes,Invierno,21:44:00,21,Directorio Av. y Guardia Nacional,AVENIDA,DIRECTORIO AV.,True,Comuna 9,Mataderos,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,40,41-60
2018-0087,1,2018-08-15,2018,Agosto,15,Miércoles,Invierno,19:20:00,19,Pavon Av. Y Colombres,AVENIDA,PAVON AV.,True,Comuna 5,Boedo,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,75,61+
2018-0088,1,2018-08-17,2018,Agosto,17,Viernes,Invierno,16:36:00,16,Av. Gral. Paz y Av. Dr. Ricardo Balbín,GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,63,61+
2018-0089,1,2018-08-17,2018,Agosto,17,Viernes,Invierno,17:56:00,17,Pichincha Av. y Brasil,AVENIDA,PICHINCHA AV.,True,Comuna 4,Parque Patricios,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,80,61+
2018-0090,1,2018-08-18,2018,Agosto,18,Sábado,Invierno,10:34:00,10,27 De Febrero Av. y Pergamino,AVENIDA,27 DE FEBRERO AV.,True,Comuna 8,Villa Soldati,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,27,26-40
